x	y	label	PANEL
0.398989898989899	0.306818181818182	1.8	1
0.398989898989899	0.306818181818182	2.6	2
0.398989898989899	0.306818181818182	2.5	3
0.398989898989899	0.306818181818182	3.6	4
0.398989898989899	0.306818181818182	4.8	5
0.398989898989899	0.306818181818182	4.7	6
0.398989898989899	0.306818181818182	1.6	7
0.398989898989899	0.306818181818182	2.2	8
0.398989898989899	0.306818181818182	2.4	9
0.398989898989899	0.306818181818182	3.2	10
0.398989898989899	0.306818181818182	3.3	11
0.398989898989899	0.306818181818182	3	12
0.398989898989899	0.306818181818182	1.6	13
0.398989898989899	0.306818181818182	1.9	14
0.398989898989899	0.306818181818182	1.8	15
0.398989898989899	0.306818181818182	3	16
0.398989898989899	0.306818181818182	2.7	17
0.398989898989899	0.306818181818182	2.4	18
0.398989898989899	0.306818181818182	1.3	19
0.398989898989899	0.306818181818182	1.7	20
0.398989898989899	0.306818181818182	1.6	21
0.398989898989899	0.306818181818182	2.5	22
0.398989898989899	0.306818181818182	2.5	23
0.398989898989899	0.306818181818182	2.7	24
