x	y	label	PANEL
0.702020202020202	0.0795454545454545	0	1
0.702020202020202	0.0795454545454545	0	2
0.702020202020202	0.0795454545454545	0.1	3
0.702020202020202	0.0795454545454545	0.1	4
0.702020202020202	0.0795454545454545	2.1	5
0.702020202020202	0.0795454545454545	0.4	6
0.702020202020202	0.0795454545454545	0	7
0.702020202020202	0.0795454545454545	0	8
0.702020202020202	0.0795454545454545	0	9
0.702020202020202	0.0795454545454545	0	10
0.702020202020202	0.0795454545454545	0	11
0.702020202020202	0.0795454545454545	0.1	12
0.702020202020202	0.0795454545454545	0	13
0.702020202020202	0.0795454545454545	0	14
0.702020202020202	0.0795454545454545	3.3	15
0.702020202020202	0.0795454545454545	0	16
0.702020202020202	0.0795454545454545	0	17
0.702020202020202	0.0795454545454545	0	18
0.702020202020202	0.0795454545454545	0	19
0.702020202020202	0.0795454545454545	0	20
0.702020202020202	0.0795454545454545	0.5	21
0.702020202020202	0.0795454545454545	0	22
0.702020202020202	0.0795454545454545	0	23
0.702020202020202	0.0795454545454545	1.8	24
