x	y	label	PANEL
0.702020202020202	0.306818181818182	1	1
0.702020202020202	0.306818181818182	1.6	2
0.702020202020202	0.306818181818182	1.4	3
0.702020202020202	0.306818181818182	2.1	4
0.702020202020202	0.306818181818182	1	5
0.702020202020202	0.306818181818182	3.1	6
0.702020202020202	0.306818181818182	1	7
0.702020202020202	0.306818181818182	1.3	8
0.702020202020202	0.306818181818182	0.9	9
0.702020202020202	0.306818181818182	2.2	10
0.702020202020202	0.306818181818182	2.6	11
0.702020202020202	0.306818181818182	2	12
0.702020202020202	0.306818181818182	0.5	13
0.702020202020202	0.306818181818182	1	14
0.702020202020202	0.306818181818182	1.3	15
0.702020202020202	0.306818181818182	1.7	16
0.702020202020202	0.306818181818182	1.7	17
0.702020202020202	0.306818181818182	1.8	18
0.702020202020202	0.306818181818182	0.8	19
0.702020202020202	0.306818181818182	1.4	20
0.702020202020202	0.306818181818182	0.4	21
0.702020202020202	0.306818181818182	1.5	22
0.702020202020202	0.306818181818182	1.4	23
0.702020202020202	0.306818181818182	1.4	24
