x	y	label	PANEL
0.196969696969697	0.761363636363636	0	1
0.196969696969697	0.761363636363636	0	2
0.196969696969697	0.761363636363636	1.1	3
0.196969696969697	0.761363636363636	0.4	4
0.196969696969697	0.761363636363636	0.1	5
0.196969696969697	0.761363636363636	0.1	6
0.196969696969697	0.761363636363636	0	7
0.196969696969697	0.761363636363636	0	8
0.196969696969697	0.761363636363636	0	9
0.196969696969697	0.761363636363636	0.1	10
0.196969696969697	0.761363636363636	0.2	11
0.196969696969697	0.761363636363636	0.6	12
0.196969696969697	0.761363636363636	0.1	13
0.196969696969697	0.761363636363636	0	14
0.196969696969697	0.761363636363636	0.3	15
0.196969696969697	0.761363636363636	0.4	16
0.196969696969697	0.761363636363636	1	17
0.196969696969697	0.761363636363636	0.8	18
0.196969696969697	0.761363636363636	0	19
0.196969696969697	0.761363636363636	0.2	20
0.196969696969697	0.761363636363636	0.1	21
0.196969696969697	0.761363636363636	0	22
0.196969696969697	0.761363636363636	0.9	23
0.196969696969697	0.761363636363636	6.6	24
