colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0454545454545455	0.0478320031242999	0.5	0.5	( 0 ,  0 )	1
#F8766D	0.0454545454545455	0.0454929963320654	0.5	0.5	( 0 ,  0 )	1
#00BFC4	0.0496543411529152	0.0552388663554159	0.5	0.5	( 0 ,  0.01 )	2
#F8766D	0.0454545454545454	0.0458149214607144	0.5	0.5	( 0 ,  0 )	2
#00BFC4	0.0454545454545455	0.045907729443057	0.5	0.5	( 0 ,  0 )	3
#F8766D	0.0454545454545455	0.0457502548761372	0.5	0.5	( 0 ,  0 )	3
#00BFC4	0.0454545454545454	0.0468785547358926	0.5	0.5	( 0 ,  0 )	4
#F8766D	0.0454545454545454	0.0454959003459068	0.5	0.5	( 0 ,  0 )	4
#00BFC4	0.0454545454545455	0.046764412706122	0.5	0.5	( 0 ,  0 )	5
#F8766D	0.0454545454545455	0.0456503571111861	0.5	0.5	( 0 ,  0 )	5
#00BFC4	0.0454545454545455	0.0461274201101124	0.5	0.5	( 0 ,  0 )	6
#F8766D	0.0454545454545455	0.046084227871087	0.5	0.5	( 0 ,  0 )	6
#00BFC4	0.0454545454545455	0.05355760670368	0.5	0.5	( 0 ,  0.01 )	7
#F8766D	0.0454545454545455	0.0456397596492319	0.5	0.5	( 0 ,  0 )	7
#00BFC4	0.0482041175306474	0.0592381661986273	0.5	0.5	( 0 ,  0.02 )	8
#F8766D	0.0454545454545455	0.0479933494299035	0.5	0.5	( 0 ,  0 )	8
#00BFC4	0.0454545454545455	0.0465343892517508	0.5	0.5	( 0 ,  0 )	9
#F8766D	0.0454545454545455	0.0455726166336794	0.5	0.5	( 0 ,  0 )	9
#00BFC4	0.0456940873072023	0.0502619817583523	0.5	0.5	( 0 ,  0.01 )	10
#F8766D	0.0454545454545454	0.0473013717118799	0.5	0.5	( 0 ,  0 )	10
#00BFC4	0.0454545454545455	0.0463208665291391	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0466401551937771	0.5	0.5	( 0 ,  0 )	11
#00BFC4	0.0454545454545455	0.0468007046745351	0.5	0.5	( 0 ,  0 )	12
#F8766D	0.0454545454545455	0.0474320997018321	0.5	0.5	( 0 ,  0 )	12
#00BFC4	0.0454545454545455	0.0624878369190321	0.5	0.5	( 0 ,  0.02 )	13
#F8766D	0.0454545454545455	0.0459899554193604	0.5	0.5	( 0 ,  0 )	13
#00BFC4	0.0454545454545455	0.0577634910029007	0.5	0.5	( 0 ,  0.01 )	14
#F8766D	0.0454545454545455	0.0470859559918001	0.5	0.5	( 0 ,  0 )	14
#00BFC4	0.0454545454545455	0.0508580705027521	0.5	0.5	( 0 ,  0.01 )	15
#F8766D	0.0454545454545455	0.0463998414907651	0.5	0.5	( 0 ,  0 )	15
#00BFC4	0.0454545454545455	0.0489495575823514	0.5	0.5	( 0 ,  0 )	16
#F8766D	0.0454545454545455	0.0469529512391651	0.5	0.5	( 0 ,  0 )	16
#00BFC4	0.0454545454545455	0.0476134733893152	0.5	0.5	( 0 ,  0 )	17
#F8766D	0.0454545454545455	0.0473670786523846	0.5	0.5	( 0 ,  0 )	17
#00BFC4	0.0454545454545455	0.0514591856621733	0.5	0.5	( 0 ,  0.01 )	18
#F8766D	0.0454545454545455	0.0472658312844244	0.5	0.5	( 0 ,  0 )	18
#00BFC4	0.0454545454545455	0.0513292985436813	0.5	0.5	( 0 ,  0.01 )	19
#F8766D	0.0454545454545455	0.0512952274801409	0.5	0.5	( 0 ,  0.01 )	19
#00BFC4	0.0454545454545455	0.0706409844654714	0.5	0.5	( 0 ,  0.03 )	20
#F8766D	0.0454545454545455	0.0470543199258439	0.5	0.5	( 0 ,  0 )	20
#00BFC4	0.0454545454545455	0.0543468441157547	0.5	0.5	( 0 ,  0.01 )	21
#F8766D	0.0454545454545455	0.0467864412456786	0.5	0.5	( 0 ,  0 )	21
#00BFC4	0.0454545454545455	0.0546676850523218	0.5	0.5	( 0 ,  0.01 )	22
#F8766D	0.0454545454545455	0.0474001566706722	0.5	0.5	( 0 ,  0 )	22
#00BFC4	0.0454545454545455	0.0489756099701823	0.5	0.5	( 0 ,  0 )	23
#F8766D	0.0454545454545455	0.0463560409726936	0.5	0.5	( 0 ,  0 )	23
#00BFC4	0.0454545454545455	0.0512629897582685	0.5	0.5	( 0 ,  0.01 )	24
#F8766D	0.0454545454545455	0.0494230160644471	0.5	0.5	( 0 ,  0 )	24
