x	y	label	PANEL
0.702020202020202	0.875	0	1
0.702020202020202	0.875	0	2
0.702020202020202	0.875	0.1	3
0.702020202020202	0.875	0	4
0.702020202020202	0.875	0.2	5
0.702020202020202	0.875	3.3	6
0.702020202020202	0.875	0	7
0.702020202020202	0.875	0	8
0.702020202020202	0.875	12.7	9
0.702020202020202	0.875	0	10
0.702020202020202	0.875	0.1	11
0.702020202020202	0.875	11.1	12
0.702020202020202	0.875	0	13
0.702020202020202	0.875	0.3	14
0.702020202020202	0.875	0.7	15
0.702020202020202	0.875	0.5	16
0.702020202020202	0.875	1.9	17
0.702020202020202	0.875	0.3	18
0.702020202020202	0.875	0.4	19
0.702020202020202	0.875	0.1	20
0.702020202020202	0.875	0.2	21
0.702020202020202	0.875	0.1	22
0.702020202020202	0.875	0	23
0.702020202020202	0.875	0.4	24
