colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0454545454545455	0.0479598044197534	0.5	0.5	( 0 ,  0 )	1
#F8766D	0.0454545454545455	0.0455389300618843	0.5	0.5	( 0 ,  0 )	1
#00BFC4	0.0462256579299587	0.0478516733732095	0.5	0.5	( 0 ,  0 )	2
#F8766D	0.0456724193071711	0.0470236980797823	0.5	0.5	( 0 ,  0 )	2
#00BFC4	0.0454545454545455	0.0458524145003066	0.5	0.5	( 0 ,  0 )	3
#F8766D	0.0454545454545455	0.0462592510745429	0.5	0.5	( 0 ,  0 )	3
#00BFC4	0.0454545454545454	0.0457785756861431	0.5	0.5	( 0 ,  0 )	4
#F8766D	0.0454545454545454	0.0461732254866583	0.5	0.5	( 0 ,  0 )	4
#00BFC4	0.0454545454545455	0.0465787831829283	0.5	0.5	( 0 ,  0 )	5
#F8766D	0.0454545454545455	0.0468746871127842	0.5	0.5	( 0 ,  0 )	5
#00BFC4	0.0454545454545455	0.046871062834486	0.5	0.5	( 0 ,  0 )	6
#F8766D	0.0454545454545455	0.0522627334184227	0.5	0.5	( 0 ,  0.01 )	6
#00BFC4	0.0454545454545455	0.0478374706024089	0.5	0.5	( 0 ,  0 )	7
#F8766D	0.0454545454545455	0.0461879593834181	0.5	0.5	( 0 ,  0 )	7
#00BFC4	0.0465665432690047	0.0508541243540303	0.5	0.5	( 0 ,  0.01 )	8
#F8766D	0.0460749596805926	0.0510746882547293	0.5	0.5	( 0 ,  0.01 )	8
#00BFC4	0.0454545454545455	0.0494844223426755	0.5	0.5	( 0 ,  0 )	9
#F8766D	0.0454545454545455	0.0459512583562663	0.5	0.5	( 0 ,  0 )	9
#00BFC4	0.0454545454545454	0.0474429767192654	0.5	0.5	( 0 ,  0 )	10
#F8766D	0.0454545454545454	0.0490696233893956	0.5	0.5	( 0 ,  0 )	10
#00BFC4	0.0454545454545455	0.0485252439103175	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0472010292642037	0.5	0.5	( 0 ,  0 )	11
#00BFC4	0.0454545454545455	0.0465695693181528	0.5	0.5	( 0 ,  0 )	12
#F8766D	0.0454545454545455	0.0483458013562119	0.5	0.5	( 0 ,  0 )	12
#00BFC4	0.0454545454545455	0.0532550478871594	0.5	0.5	( 0 ,  0.01 )	13
#F8766D	0.0454545454545455	0.0460133991283866	0.5	0.5	( 0 ,  0 )	13
#00BFC4	0.0488880442212755	0.069284470385285	0.5	0.5	( 0 ,  0.03 )	14
#F8766D	0.0454545454545455	0.0583107558763501	0.5	0.5	( 0 ,  0.01 )	14
#00BFC4	0.0454545454545455	0.0463004066294246	0.5	0.5	( 0 ,  0 )	15
#F8766D	0.0454545454545455	0.0479878004889519	0.5	0.5	( 0 ,  0 )	15
#00BFC4	0.0454545454545455	0.0527999402140757	0.5	0.5	( 0 ,  0.01 )	16
#F8766D	0.0454545454545455	0.050809933465234	0.5	0.5	( 0 ,  0.01 )	16
#00BFC4	0.0454545454545455	0.0477837605362444	0.5	0.5	( 0 ,  0 )	17
#F8766D	0.0454545454545455	0.0473450797029396	0.5	0.5	( 0 ,  0 )	17
#00BFC4	0.0454545454545455	0.0494454404598311	0.5	0.5	( 0 ,  0 )	18
#F8766D	0.0454545454545455	0.0473414366619857	0.5	0.5	( 0 ,  0 )	18
#00BFC4	0.0454545454545455	0.0537063140125471	0.5	0.5	( 0 ,  0.01 )	19
#F8766D	0.0454545454545455	0.0519700156947772	0.5	0.5	( 0 ,  0.01 )	19
#00BFC4	0.0454545454545455	0.0646258352604108	0.5	0.5	( 0 ,  0.02 )	20
#F8766D	0.0454545454545455	0.0546314701494152	0.5	0.5	( 0 ,  0.01 )	20
#00BFC4	0.0454545454545455	0.04799289041067	0.5	0.5	( 0 ,  0 )	21
#F8766D	0.0454545454545455	0.0467161215693311	0.5	0.5	( 0 ,  0 )	21
#00BFC4	0.0454545454545455	0.0497423909032731	0.5	0.5	( 0 ,  0 )	22
#F8766D	0.0454545454545455	0.0492802713511988	0.5	0.5	( 0 ,  0 )	22
#00BFC4	0.0454545454545455	0.0483576840229869	0.5	0.5	( 0 ,  0 )	23
#F8766D	0.0454545454545455	0.0458319826495584	0.5	0.5	( 0 ,  0 )	23
#00BFC4	0.0454545454545455	0.0470538787191756	0.5	0.5	( 0 ,  0 )	24
#F8766D	0.0454545454545455	0.0490742786143527	0.5	0.5	( 0 ,  0 )	24
