x	y	label	PANEL
0.297979797979798	0.193181818181818	2.1	1
0.297979797979798	0.193181818181818	1.1	2
0.297979797979798	0.193181818181818	1.5	3
0.297979797979798	0.193181818181818	1	4
0.297979797979798	0.193181818181818	7.7	5
0.297979797979798	0.193181818181818	6.2	6
0.297979797979798	0.193181818181818	2.5	7
0.297979797979798	0.193181818181818	1.8	8
0.297979797979798	0.193181818181818	2.8	9
0.297979797979798	0.193181818181818	6.4	10
0.297979797979798	0.193181818181818	11.8	11
0.297979797979798	0.193181818181818	2.2	12
0.297979797979798	0.193181818181818	2.4	13
0.297979797979798	0.193181818181818	2.4	14
0.297979797979798	0.193181818181818	5.2	15
0.297979797979798	0.193181818181818	0.8	16
0.297979797979798	0.193181818181818	1.3	17
0.297979797979798	0.193181818181818	4.1	18
0.297979797979798	0.193181818181818	5.4	19
0.297979797979798	0.193181818181818	15.3	20
0.297979797979798	0.193181818181818	2.9	21
0.297979797979798	0.193181818181818	1.4	22
0.297979797979798	0.193181818181818	0.5	23
0.297979797979798	0.193181818181818	5.2	24
