x	y	label	PANEL
0.196969696969697	0.420454545454545	0.2	1
0.196969696969697	0.420454545454545	0.2	2
0.196969696969697	0.420454545454545	0.2	3
0.196969696969697	0.420454545454545	0.3	4
0.196969696969697	0.420454545454545	0.1	5
0.196969696969697	0.420454545454545	0.2	6
0.196969696969697	0.420454545454545	0.1	7
0.196969696969697	0.420454545454545	0.6	8
0.196969696969697	0.420454545454545	0.1	9
0.196969696969697	0.420454545454545	0.2	10
0.196969696969697	0.420454545454545	0.1	11
0.196969696969697	0.420454545454545	0.2	12
0.196969696969697	0.420454545454545	0.1	13
0.196969696969697	0.420454545454545	0.1	14
0.196969696969697	0.420454545454545	0.2	15
0.196969696969697	0.420454545454545	0.4	16
0.196969696969697	0.420454545454545	0.3	17
0.196969696969697	0.420454545454545	0.7	18
0.196969696969697	0.420454545454545	0.2	19
0.196969696969697	0.420454545454545	1.3	20
0.196969696969697	0.420454545454545	0.4	21
0.196969696969697	0.420454545454545	0.3	22
0.196969696969697	0.420454545454545	0.4	23
0.196969696969697	0.420454545454545	0.5	24
