colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0538205377027604	0.0616689670144874	0.5	0.5	( 0.01 ,  0.02 )	1
#F8766D	0.0464204972674441	0.0499701294476457	0.5	0.5	( 0 ,  0 )	1
#00BFC4	0.0563901139206031	0.0684509714234495	0.5	0.5	( 0.01 ,  0.03 )	2
#F8766D	0.0478850804069815	0.0558441956163027	0.5	0.5	( 0 ,  0.01 )	2
#00BFC4	0.0459726909158514	0.0540599364079992	0.5	0.5	( 0 ,  0.01 )	3
#F8766D	0.0454545454545455	0.0485458001543141	0.5	0.5	( 0 ,  0 )	3
#00BFC4	0.0454545454545454	0.0518111082891963	0.5	0.5	( 0 ,  0.01 )	4
#F8766D	0.0454545454545454	0.0518158938197145	0.5	0.5	( 0 ,  0.01 )	4
#00BFC4	0.0454545454545455	0.0636605966391075	0.5	0.5	( 0 ,  0.02 )	5
#F8766D	0.0454545454545455	0.0516760916527751	0.5	0.5	( 0 ,  0.01 )	5
#00BFC4	0.0454545454545455	0.0550355408715716	0.5	0.5	( 0 ,  0.01 )	6
#F8766D	0.0454545454545455	0.051410289383305	0.5	0.5	( 0 ,  0.01 )	6
#00BFC4	0.0526774518542944	0.065289426414214	0.5	0.5	( 0.01 ,  0.02 )	7
#F8766D	0.0454545454545455	0.0481178513342617	0.5	0.5	( 0 ,  0 )	7
#00BFC4	0.0556242174158985	0.0735839967774293	0.5	0.5	( 0.01 ,  0.03 )	8
#F8766D	0.0454545454545455	0.0556529761493741	0.5	0.5	( 0 ,  0.01 )	8
#00BFC4	0.0463080977794171	0.0548202491216418	0.5	0.5	( 0 ,  0.01 )	9
#F8766D	0.0454545454545455	0.0507279710328229	0.5	0.5	( 0 ,  0.01 )	9
#00BFC4	0.0480423569001237	0.0633985153619519	0.5	0.5	( 0 ,  0.02 )	10
#F8766D	0.0454545454545454	0.0531756679960336	0.5	0.5	( 0 ,  0.01 )	10
#00BFC4	0.0454545454545455	0.0493398292235792	0.5	0.5	( 0 ,  0 )	11
#F8766D	0.0454545454545455	0.0506940144463405	0.5	0.5	( 0 ,  0.01 )	11
#00BFC4	0.0454545454545455	0.0574427700014723	0.5	0.5	( 0 ,  0.01 )	12
#F8766D	0.0454545454545455	0.0504006589315256	0.5	0.5	( 0 ,  0.01 )	12
#00BFC4	0.0499471386500922	0.0707379017290213	0.5	0.5	( 0 ,  0.03 )	13
#F8766D	0.0454545454545455	0.055986119063279	0.5	0.5	( 0 ,  0.01 )	13
#00BFC4	0.0467830958588421	0.0738010610171572	0.5	0.5	( 0 ,  0.03 )	14
#F8766D	0.0454545454545455	0.0584362448569319	0.5	0.5	( 0 ,  0.01 )	14
#00BFC4	0.0454545454545455	0.0552833776584638	0.5	0.5	( 0 ,  0.01 )	15
#F8766D	0.0454545454545455	0.0596001057544731	0.5	0.5	( 0 ,  0.02 )	15
#00BFC4	0.04626379989179	0.0735474418690535	0.5	0.5	( 0 ,  0.03 )	16
#F8766D	0.0454545454545455	0.0610319904236697	0.5	0.5	( 0 ,  0.02 )	16
#00BFC4	0.0454545454545455	0.0534644219296957	0.5	0.5	( 0 ,  0.01 )	17
#F8766D	0.0454545454545455	0.0522741074373267	0.5	0.5	( 0 ,  0.01 )	17
#00BFC4	0.0454545454545455	0.0517725894798807	0.5	0.5	( 0 ,  0.01 )	18
#F8766D	0.0454545454545455	0.0556162463404615	0.5	0.5	( 0 ,  0.01 )	18
#00BFC4	0.0548047539097637	0.0980598953111476	0.5	0.5	( 0.01 ,  0.06 )	19
#F8766D	0.0454545454545455	0.0621305700467592	0.5	0.5	( 0 ,  0.02 )	19
#00BFC4	0.0454545454545455	0.0843511055371009	0.5	0.5	( 0 ,  0.04 )	20
#F8766D	0.0454545454545455	0.066172490948554	0.5	0.5	( 0 ,  0.02 )	20
#00BFC4	0.0476913510643095	0.0712025802050662	0.5	0.5	( 0 ,  0.03 )	21
#F8766D	0.0454545454545455	0.0608048353923838	0.5	0.5	( 0 ,  0.02 )	21
#00BFC4	0.0460215488084113	0.10184741123596	0.5	0.5	( 0 ,  0.06 )	22
#F8766D	0.0454545454545455	0.0522554058563563	0.5	0.5	( 0 ,  0.01 )	22
#00BFC4	0.0454545454545455	0.0572467728645139	0.5	0.5	( 0 ,  0.01 )	23
#F8766D	0.0454545454545455	0.0556929682970385	0.5	0.5	( 0 ,  0.01 )	23
#00BFC4	0.0454545454545455	0.0517401942663669	0.5	0.5	( 0 ,  0.01 )	24
#F8766D	0.0454545454545455	0.0633295752841426	0.5	0.5	( 0 ,  0.02 )	24
