x	y	label	PANEL
0.095959595959596	0.0795454545454545	0	1
0.095959595959596	0.0795454545454545	0	2
0.095959595959596	0.0795454545454545	0	3
0.095959595959596	0.0795454545454545	0	4
0.095959595959596	0.0795454545454545	0.2	5
0.095959595959596	0.0795454545454545	0	6
0.095959595959596	0.0795454545454545	0	7
0.095959595959596	0.0795454545454545	0.1	8
0.095959595959596	0.0795454545454545	0	9
0.095959595959596	0.0795454545454545	0.1	10
0.095959595959596	0.0795454545454545	0	11
0.095959595959596	0.0795454545454545	2.6	12
0.095959595959596	0.0795454545454545	0	13
0.095959595959596	0.0795454545454545	0.2	14
0.095959595959596	0.0795454545454545	0	15
0.095959595959596	0.0795454545454545	0	16
0.095959595959596	0.0795454545454545	0	17
0.095959595959596	0.0795454545454545	0.1	18
0.095959595959596	0.0795454545454545	0	19
0.095959595959596	0.0795454545454545	374.8	20
0.095959595959596	0.0795454545454545	0.2	21
0.095959595959596	0.0795454545454545	0.1	22
0.095959595959596	0.0795454545454545	0.2	23
0.095959595959596	0.0795454545454545	0.1	24
