colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.0824265033921091	0.103648544248194	0.5	0.5	( 0.04 ,  0.06 )	1
#F8766D	0.0839589959781775	0.109564150023182	0.5	0.5	( 0.04 ,  0.07 )	1
#00BFC4	0.0757209809978972	0.0896239661965022	0.5	0.5	( 0.03 ,  0.05 )	2
#F8766D	0.0733062454861267	0.089833949593607	0.5	0.5	( 0.03 ,  0.05 )	2
#00BFC4	0.0561286201114558	0.0833702575739145	0.5	0.5	( 0.01 ,  0.04 )	3
#F8766D	0.054609683412107	0.083002776622984	0.5	0.5	( 0.01 ,  0.04 )	3
#00BFC4	0.0575244523620323	0.0804215274669306	0.5	0.5	( 0.01 ,  0.04 )	4
#F8766D	0.0522789806710365	0.0717329217595892	0.5	0.5	( 0.01 ,  0.03 )	4
#00BFC4	0.0483706807577361	0.0887169927576716	0.5	0.5	( 0 ,  0.05 )	5
#F8766D	0.0473682620567869	0.0843798882016887	0.5	0.5	( 0 ,  0.04 )	5
#00BFC4	0.0462168632080665	0.0893485955561406	0.5	0.5	( 0 ,  0.05 )	6
#F8766D	0.0496434541509723	0.0874296618260889	0.5	0.5	( 0 ,  0.05 )	6
#00BFC4	0.0795107104376922	0.114223433503993	0.5	0.5	( 0.04 ,  0.08 )	7
#F8766D	0.0682208701626949	0.109367528799938	0.5	0.5	( 0.03 ,  0.07 )	7
#00BFC4	0.0864628647538231	0.118482866143174	0.5	0.5	( 0.05 ,  0.08 )	8
#F8766D	0.0721220195942064	0.104539459674881	0.5	0.5	( 0.03 ,  0.06 )	8
#00BFC4	0.0577826876306346	0.0903911907157288	0.5	0.5	( 0.01 ,  0.05 )	9
#F8766D	0.0719507487448	0.121473960161311	0.5	0.5	( 0.03 ,  0.08 )	9
#00BFC4	0.0694651258147549	0.101879528765897	0.5	0.5	( 0.03 ,  0.06 )	10
#F8766D	0.0545457921867063	0.0799381656214575	0.5	0.5	( 0.01 ,  0.04 )	10
#00BFC4	0.0466861434771013	0.0808820708247141	0.5	0.5	( 0 ,  0.04 )	11
#F8766D	0.0518022320955933	0.0900683982317732	0.5	0.5	( 0.01 ,  0.05 )	11
#00BFC4	0.0478451568581508	0.0743279313527245	0.5	0.5	( 0 ,  0.03 )	12
#F8766D	0.0573293090776845	0.102183479284042	0.5	0.5	( 0.01 ,  0.06 )	12
#00BFC4	0.0804911827787487	0.147585195582065	0.5	0.5	( 0.04 ,  0.11 )	13
#F8766D	0.064950262799781	0.137541159814444	0.5	0.5	( 0.02 ,  0.1 )	13
#00BFC4	0.123752684440868	0.200891262287805	0.5	0.5	( 0.09 ,  0.17 )	14
#F8766D	0.0744554134822861	0.136524320278915	0.5	0.5	( 0.03 ,  0.1 )	14
#00BFC4	0.0508273064838355	0.0917627417094746	0.5	0.5	( 0.01 ,  0.05 )	15
#F8766D	0.0618398950645959	0.121555459940605	0.5	0.5	( 0.02 ,  0.08 )	15
#00BFC4	0.0706459649765769	0.122055942968401	0.5	0.5	( 0.03 ,  0.08 )	16
#F8766D	0.0501715998321682	0.0785473910840457	0.5	0.5	( 0.01 ,  0.04 )	16
#00BFC4	0.0454545454545455	0.0746962107679043	0.5	0.5	( 0 ,  0.03 )	17
#F8766D	0.0559775028674324	0.119846928623777	0.5	0.5	( 0.01 ,  0.08 )	17
#00BFC4	0.0684783094950023	0.143705564090922	0.5	0.5	( 0.03 ,  0.11 )	18
#F8766D	0.04929235459439	0.0834050550555253	0.5	0.5	( 0 ,  0.04 )	18
#00BFC4	0.0971970378971507	0.233567897011538	0.5	0.5	( 0.06 ,  0.21 )	19
#F8766D	0.0646518887657489	0.18406961817465	0.5	0.5	( 0.02 ,  0.15 )	19
#00BFC4	0.106167899610807	0.208978764326398	0.5	0.5	( 0.07 ,  0.18 )	20
#F8766D	0.0701668591299326	0.170089289725436	0.5	0.5	( 0.03 ,  0.14 )	20
#00BFC4	0.0591097431028325	0.132982238948945	0.5	0.5	( 0.02 ,  0.1 )	21
#F8766D	0.0737209039225771	0.190472537985766	0.5	0.5	( 0.03 ,  0.16 )	21
#00BFC4	0.0619800132574126	0.122132436863742	0.5	0.5	( 0.02 ,  0.08 )	22
#F8766D	0.0454545454545455	0.0891131402161854	0.5	0.5	( 0 ,  0.05 )	22
#00BFC4	0.0512258019031059	0.11583972395344	0.5	0.5	( 0.01 ,  0.08 )	23
#F8766D	0.0463932878444131	0.107768366381799	0.5	0.5	( 0 ,  0.07 )	23
#00BFC4	0.046782053340921	0.0923841003647498	0.5	0.5	( 0 ,  0.05 )	24
#F8766D	0.0496833689326928	0.106010758269994	0.5	0.5	( 0 ,  0.07 )	24
