x	y	label	PANEL
0.398989898989899	0.875	0.1	1
0.398989898989899	0.875	0.2	2
0.398989898989899	0.875	0.4	3
0.398989898989899	0.875	0.7	4
0.398989898989899	0.875	0.4	5
0.398989898989899	0.875	2.3	6
0.398989898989899	0.875	0	7
0.398989898989899	0.875	0.1	8
0.398989898989899	0.875	4.1	9
0.398989898989899	0.875	0	10
0.398989898989899	0.875	8.2	11
0.398989898989899	0.875	1.9	12
0.398989898989899	0.875	0	13
0.398989898989899	0.875	0.1	14
0.398989898989899	0.875	3	15
0.398989898989899	0.875	0.1	16
0.398989898989899	0.875	11.2	17
0.398989898989899	0.875	1.1	18
0.398989898989899	0.875	0.1	19
0.398989898989899	0.875	0.3	20
0.398989898989899	0.875	0.4	21
0.398989898989899	0.875	0	22
0.398989898989899	0.875	0.7	23
0.398989898989899	0.875	9.4	24
