x	y	label	PANEL
0.5	0.306818181818182	2.3	1
0.5	0.306818181818182	2.2	2
0.5	0.306818181818182	3.4	3
0.5	0.306818181818182	3.3	4
0.5	0.306818181818182	3.7	5
0.5	0.306818181818182	5.5	6
0.5	0.306818181818182	1.9	7
0.5	0.306818181818182	1.9	8
0.5	0.306818181818182	2.7	9
0.5	0.306818181818182	2.7	10
0.5	0.306818181818182	3.9	11
0.5	0.306818181818182	4.7	12
0.5	0.306818181818182	1.8	13
0.5	0.306818181818182	1.7	14
0.5	0.306818181818182	2.5	15
0.5	0.306818181818182	2.6	16
0.5	0.306818181818182	3.9	17
0.5	0.306818181818182	3.1	18
0.5	0.306818181818182	1.5	19
0.5	0.306818181818182	1.3	20
0.5	0.306818181818182	2.1	21
0.5	0.306818181818182	2	22
0.5	0.306818181818182	3.4	23
0.5	0.306818181818182	2.3	24
