colour	x	xend	y	yend	tooltip	PANEL
#00BFC4	0.176141054857189	0.215910087442312	0.5	0.5	( 0.14 ,  0.19 )	1
#F8766D	0.544198447476329	0.600469179311288	0.5	0.5	( 0.55 ,  0.61 )	1
#00BFC4	0.428196903807504	0.46615832919273	0.5	0.5	( 0.42 ,  0.46 )	2
#F8766D	0.78421779179167	0.808963254379146	0.5	0.5	( 0.81 ,  0.84 )	2
#00BFC4	0.131493234750099	0.200731789463107	0.5	0.5	( 0.09 ,  0.17 )	3
#F8766D	0.39636574309758	0.50162406454776	0.5	0.5	( 0.38 ,  0.5 )	3
#00BFC4	0.277462134544725	0.34459678876944	0.5	0.5	( 0.25 ,  0.33 )	4
#F8766D	0.636030981531958	0.696873133265064	0.5	0.5	( 0.65 ,  0.71 )	4
#00BFC4	0.115851369039273	0.263193455540019	0.5	0.5	( 0.08 ,  0.24 )	5
#F8766D	0.265118152818765	0.47236483787009	0.5	0.5	( 0.24 ,  0.47 )	5
#00BFC4	0.17385606296169	0.301249650684945	0.5	0.5	( 0.14 ,  0.28 )	6
#F8766D	0.435958579538616	0.579518278255171	0.5	0.5	( 0.43 ,  0.59 )	6
#00BFC4	0.2015168485856	0.274386328986307	0.5	0.5	( 0.17 ,  0.25 )	7
#F8766D	0.539139337777303	0.632435891487505	0.5	0.5	( 0.54 ,  0.65 )	7
#00BFC4	0.450324394221871	0.514326536177102	0.5	0.5	( 0.45 ,  0.52 )	8
#F8766D	0.813644823317853	0.84927479004999	0.5	0.5	( 0.84 ,  0.88 )	8
#00BFC4	0.182498499002848	0.264698355627992	0.5	0.5	( 0.15 ,  0.24 )	9
#F8766D	0.523216883430317	0.638209001207296	0.5	0.5	( 0.52 ,  0.65 )	9
#00BFC4	0.320747496365162	0.399638950536456	0.5	0.5	( 0.3 ,  0.39 )	10
#F8766D	0.725861494253919	0.785246364921673	0.5	0.5	( 0.75 ,  0.81 )	10
#00BFC4	0.112978911085811	0.212116470300615	0.5	0.5	( 0.07 ,  0.18 )	11
#F8766D	0.396929032289133	0.555801982255462	0.5	0.5	( 0.39 ,  0.56 )	11
#00BFC4	0.151626494085906	0.242494889775319	0.5	0.5	( 0.12 ,  0.22 )	12
#F8766D	0.583294224434896	0.688975168762344	0.5	0.5	( 0.59 ,  0.71 )	12
#00BFC4	0.270161158030072	0.410633576601195	0.5	0.5	( 0.25 ,  0.4 )	13
#F8766D	0.567404583064016	0.71155143487547	0.5	0.5	( 0.57 ,  0.73 )	13
#00BFC4	0.515277600308095	0.618559280717869	0.5	0.5	( 0.52 ,  0.63 )	14
#F8766D	0.799550684776704	0.861301125975522	0.5	0.5	( 0.83 ,  0.9 )	14
#00BFC4	0.141925872997423	0.247852577030997	0.5	0.5	( 0.11 ,  0.22 )	15
#F8766D	0.480871269297184	0.636252010811534	0.5	0.5	( 0.48 ,  0.65 )	15
#00BFC4	0.392459537104885	0.498226454831703	0.5	0.5	( 0.38 ,  0.5 )	16
#F8766D	0.723087206113664	0.801012695050497	0.5	0.5	( 0.75 ,  0.83 )	16
#00BFC4	0.147738731623023	0.270844803308166	0.5	0.5	( 0.11 ,  0.25 )	17
#F8766D	0.446649112406275	0.611781315721888	0.5	0.5	( 0.44 ,  0.62 )	17
#00BFC4	0.236149970956167	0.343886984742297	0.5	0.5	( 0.21 ,  0.33 )	18
#F8766D	0.680820337807916	0.776740405561328	0.5	0.5	( 0.7 ,  0.8 )	18
#00BFC4	0.224679631211676	0.425218832839377	0.5	0.5	( 0.2 ,  0.42 )	19
#F8766D	0.660749466020714	0.82774580402742	0.5	0.5	( 0.68 ,  0.86 )	19
#00BFC4	0.52218492110369	0.683325596332531	0.5	0.5	( 0.52 ,  0.7 )	20
#F8766D	0.828335882491881	0.905954536558232	0.5	0.5	( 0.86 ,  0.95 )	20
#00BFC4	0.153957008031702	0.294362289411165	0.5	0.5	( 0.12 ,  0.27 )	21
#F8766D	0.447474137158822	0.672210871933758	0.5	0.5	( 0.44 ,  0.69 )	21
#00BFC4	0.381391225846986	0.526919836209764	0.5	0.5	( 0.37 ,  0.53 )	22
#F8766D	0.778670565141969	0.866894909255623	0.5	0.5	( 0.81 ,  0.9 )	22
#00BFC4	0.176673129272011	0.328806965409296	0.5	0.5	( 0.14 ,  0.31 )	23
#F8766D	0.549856292761623	0.744402397138526	0.5	0.5	( 0.55 ,  0.77 )	23
#00BFC4	0.303147465871541	0.462903210051552	0.5	0.5	( 0.28 ,  0.46 )	24
#F8766D	0.659929757396594	0.781269766276167	0.5	0.5	( 0.68 ,  0.81 )	24
