colour	y	x	PANEL	fill
#F8766D	0.323246753246753	0.423333333333333	1	#F8766D
#F8766D	0.282727272727273	0.462272727272727	1	#F8766D
#F8766D	0.246753246753247	0.413939393939394	1	#F8766D
#F8766D	0.331818181818182	0.402878787878788	1	#F8766D
#F8766D	0.545064935064935	0.620151515151515	1	#F8766D
#F8766D	0.314285714285714	0.230454545454545	1	#F8766D
#F8766D	0.481948051948052	0.643484848484849	1	#F8766D
#F8766D	0.324415584415584	0.558636363636364	1	#F8766D
#F8766D	0.463506493506494	0.409848484848485	1	#F8766D
#F8766D	0.306103896103896	0.371212121212121	2	#F8766D
#F8766D	0.256103896103896	0.691969696969697	2	#F8766D
#00BFC4	0.313246753246753	0.391818181818182	2	#00BFC4
#F8766D	0.325974025974026	0.670454545454545	2	#F8766D
#F8766D	0.296883116883117	0.739242424242424	2	#F8766D
#00BFC4	0.453246753246753	0.159848484848485	2	#00BFC4
#F8766D	0.343896103896104	0.722727272727273	2	#F8766D
#F8766D	0.313116883116883	0.611363636363636	2	#F8766D
#F8766D	0.438571428571429	0.539393939393939	2	#F8766D
