colour	y	x	PANEL	fill
#F8766D	0.414415584415585	0.597575757575758	1	#F8766D
#F8766D	0.331428571428571	0.617727272727273	1	#F8766D
#F8766D	0.436363636363636	0.671818181818182	1	#F8766D
#F8766D	0.31948051948052	0.551363636363636	1	#F8766D
#F8766D	0.317142857142857	0.638787878787879	1	#F8766D
#F8766D	0.233246753246753	0.662121212121212	2	#F8766D
#F8766D	0.36	0.563333333333333	2	#F8766D
#00BFC4	0.312207792207792	0.302424242424242	2	#00BFC4
#00BFC4	0.148051948051948	0.38	2	#00BFC4
#F8766D	0.318701298701299	0.365454545454545	2	#F8766D
#F8766D	0.253896103896104	0.613333333333333	2	#F8766D
#F8766D	0.465714285714286	0.674242424242424	2	#F8766D
#00BFC4	0.358181818181818	0.368484848484848	2	#00BFC4
