colour	y	x	PANEL	fill
#00BFC4	0.465454545454546	0.443939393939394	3	#00BFC4
#00BFC4	0.416363636363636	0.391363636363636	3	#00BFC4
#00BFC4	0.654155844155844	0.502575757575758	3	#00BFC4
#00BFC4	0.397532467532468	0.69530303030303	3	#00BFC4
#00BFC4	0.345454545454546	0.422121212121212	3	#00BFC4
#00BFC4	0.43	0.585757575757576	3	#00BFC4
#F8766D	0.25012987012987	0.319393939393939	3	#F8766D
#00BFC4	0.323246753246753	0.613636363636364	3	#00BFC4
#00BFC4	0.590519480519481	0.586969696969697	3	#00BFC4
#00BFC4	0.283116883116883	0.409848484848485	3	#00BFC4
#00BFC4	0.382207792207792	0.618333333333333	3	#00BFC4
#F8766D	0.413506493506494	0.474242424242424	3	#F8766D
#00BFC4	0.447662337662338	0.149848484848485	3	#00BFC4
#F8766D	0.582727272727273	0.352727272727273	3	#F8766D
#00BFC4	0.482467532467533	0.252727272727273	3	#00BFC4
#00BFC4	0.400909090909091	0.484393939393939	3	#00BFC4
#00BFC4	0.481428571428572	0.533181818181818	3	#00BFC4
#00BFC4	0.426233766233766	0.562272727272727	3	#00BFC4
#00BFC4	0.413246753246753	0.358333333333333	3	#00BFC4
#00BFC4	0.325454545454545	0.346969696969697	3	#00BFC4
#F8766D	0.454415584415584	0.605606060606061	3	#F8766D
#00BFC4	0.477662337662338	0.467878787878788	3	#00BFC4
#00BFC4	0.465844155844156	0.578030303030303	3	#00BFC4
#F8766D	0.444415584415584	0.600757575757576	3	#F8766D
#00BFC4	0.455194805194805	0.265757575757576	3	#00BFC4
#F8766D	0.416363636363636	0.292727272727273	3	#F8766D
#F8766D	0.411168831168831	0.61969696969697	3	#F8766D
#00BFC4	0.302207792207792	0.417121212121212	3	#00BFC4
#F8766D	0.381818181818182	0.815757575757576	3	#F8766D
#F8766D	0.37974025974026	0.541515151515152	3	#F8766D
#F8766D	0.526753246753247	0.580909090909091	3	#F8766D
#F8766D	0.353246753246753	0.571515151515152	3	#F8766D
#F8766D	0.596753246753247	0.458333333333333	3	#F8766D
#F8766D	0.455324675324675	0.53	3	#F8766D
#00BFC4	0.416623376623377	0.605151515151515	3	#00BFC4
#00BFC4	0.417662337662338	0.597424242424242	3	#00BFC4
#F8766D	0.348441558441558	0.629393939393939	3	#F8766D
#F8766D	0.520649350649351	0.51969696969697	3	#F8766D
#00BFC4	0.558571428571429	0.537878787878788	3	#00BFC4
#00BFC4	0.432597402597403	0.358030303030303	3	#00BFC4
#F8766D	0.498311688311688	0.568484848484848	3	#F8766D
#00BFC4	0.374545454545455	0.380757575757576	3	#00BFC4
#00BFC4	0.502727272727273	0.57530303030303	3	#00BFC4
#00BFC4	0.552597402597403	0.410151515151515	3	#00BFC4
#00BFC4	0.488701298701299	0.43469696969697	3	#00BFC4
#00BFC4	0.40961038961039	0.306363636363636	3	#00BFC4
#F8766D	0.437662337662338	0.469393939393939	3	#F8766D
#00BFC4	0.40038961038961	0.641666666666667	3	#00BFC4
#00BFC4	0.317662337662338	0.110606060606061	4	#00BFC4
#F8766D	0.418831168831169	0.443030303030303	4	#F8766D
#F8766D	0.496883116883117	0.506666666666667	4	#F8766D
#00BFC4	0.512857142857143	0.539090909090909	4	#00BFC4
#00BFC4	0.518701298701299	0.201666666666667	4	#00BFC4
#00BFC4	0.57012987012987	0.548484848484848	4	#00BFC4
#F8766D	0.536623376623377	0.644545454545455	4	#F8766D
#00BFC4	0.433506493506494	0.572727272727273	4	#00BFC4
#F8766D	0.459220779220779	0.571363636363636	4	#F8766D
#00BFC4	0.345454545454546	0.570757575757576	4	#00BFC4
#00BFC4	0.478571428571429	0.217121212121212	4	#00BFC4
#00BFC4	0.376363636363636	0.585606060606061	4	#00BFC4
